CrashFactId,Name,MinorInjuries,ModerateInjuries,SevereInjuries,FatalInjuries,TcrNumber,CityDamageFlag,ShortFormFlag,Distance,CrashDateTime,PedestrianAction,RoadwaySurface,RoadwayCondition,Lighting,PrimaryCollisionFactor,TrafficControl,Weather,CollisionType,ProximityToIntersection,VehicleInvolvedWith,PedestrianDirectionFrom,PedestrianDirectionTo,DirectionFromIntersection,Comment,SpeedingFlag,HitAndRunFlag,IntersectionNumber,AStreetName,BStreetName,Latitude,Longitude
683277,CR-0000092836,0,0,0,0,22-164-4011,False,True,51.0,6/13/2022 8:07:00 AM,No Pedestrians Involved,Unknown,Unknown,Daylight,Unknown,Unknown,Unknown,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,False,True,107645,SARATOGA AV,WILLIAMS RD,37.30813034,-121.9776662
689912,CR-0000095940,1,0,0,0,23-001-0701,False,False,102.0,12/31/2022 11:00:00 PM,Not In Road,Wet,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Rain,Vehicle/Pedestrian,Non-Related,Pedestrian,South,North,North Of,PED,False,True,96887,OAKLAND RD,SERVICE ST,37.36809127,-121.8922782
690636,CR-0000096758,0,0,0,0,23-031-0843,False,False,51.0,1/31/2023 7:35:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dusk - Dawn,Violation Driver 1,Controls Functioning,Clear,Broadside,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,False,True,32482,CAPITOL AV,MCKEE RD,37.3700773,-121.8430134
690567,CR-0000096688,0,0,0,0,23-022-0688,False,False,496.0,1/22/2023 7:28:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Broadside,Non-Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,False,True,32482,CAPITOL AV,MCKEE RD,37.3700773,-121.8430134
690511,CR-0000096617,0,0,0,0,22-304-9705,False,True,0.0,10/31/2022 10:30:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Unknown,Controls Functioning,Clear,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,32482,CAPITOL AV,MCKEE RD,37.3700773,-121.8430134
691286,CR-0000097531,0,0,0,0,23-038-0780,False,False,0.0,2/7/2023 7:45:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,32482,CAPITOL AV,MCKEE RD,37.3700773,-121.8430134
696023,CR-0000099158,0,0,0,0,23-207-0646,False,False,51.0,7/26/2023 4:00:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,True,True,32482,CAPITOL AV,MCKEE RD,37.3700773,-121.8430134
699464,CR-0000100808,0,0,0,0,23-198-0235,False,False,0.0,7/17/2023 8:40:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,32482,CAPITOL AV,MCKEE RD,37.3700773,-121.8430134
698736,CR-0000099986,0,0,1,0,23-261-0608,False,False,150.0,9/18/2023 3:43:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,No Controls Present/Factor,Clear,Vehicle/Bike,Non-Related,Bike,Not Applicable,Not Applicable,West Of,BIKE,False,True,32482,CAPITOL AV,MCKEE RD,37.3700773,-121.8430134
683014,CR-0000092556,0,0,0,0,22-171-0552,False,False,51.0,6/20/2022 2:32:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,True,True,32482,CAPITOL AV,MCKEE RD,37.3700773,-121.8430134
688808,CR-0000094654,0,0,0,0,22-245-4006,False,True,51.0,9/2/2022 9:00:00 PM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,False,True,32482,CAPITOL AV,MCKEE RD,37.3700773,-121.8430134
689269,CR-0000095221,0,0,0,0,22-299-0484,False,False,0.0,10/26/2022 1:08:00 AM,No Pedestrians Involved,Dry,Other,Daylight,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,32482,CAPITOL AV,MCKEE RD,37.3700773,-121.8430134
684825,CR-0000093424,0,0,0,0,22-191-0118,False,False,0.0,7/10/2022 1:41:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Unknown,Clear,Sideswipe,Related,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,32482,CAPITOL AV,MCKEE RD,37.3700773,-121.8430134
683551,CR-0000093147,0,0,0,0,22-210-0084,True,False,0.0,7/29/2022 2:24:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Unknown,Clear,Head On,Intersection,Fixed Object,Not Applicable,Not Applicable,At,CITY POLE 90423,False,True,32482,CAPITOL AV,MCKEE RD,37.3700773,-121.8430134
685406,CR-0000094141,0,0,0,0,22-261-0063,True,False,40.0,9/18/2022 1:51:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Hit Object,Related,Fixed Object,Not Applicable,Not Applicable,South Of,LIGHT POLE,True,True,32482,CAPITOL AV,MCKEE RD,37.3700773,-121.8430134
685375,CR-0000094102,0,0,0,0,22-230-1047,False,False,97.0,8/19/2022 12:01:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,False,True,32482,CAPITOL AV,MCKEE RD,37.3700773,-121.8430134
685127,CR-0000093800,0,0,0,0,22-235-0071,False,False,90.0,8/23/2022 1:57:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,False,True,32482,CAPITOL AV,MCKEE RD,37.3700773,-121.8430134
716204,CR-0000102183,1,0,0,0,24-062-9705,False,True,51.0,2/29/2024 2:39:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,Controls Functioning,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,False,True,32482,CAPITOL AV,MCKEE RD,37.3700773,-121.8430134
711943,CR-0000101537,0,0,0,0,23-343-0789,False,False,0.0,12/9/2023 7:46:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,32482,CAPITOL AV,MCKEE RD,37.3700773,-121.8430134
722437,CR-0000103737,0,0,0,0,24-100-0791,False,False,,4/9/2024 8:28:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,True,True,32482,CAPITOL AV,MCKEE RD,37.3700773,-121.8430134
722034,CR-0000103288,0,0,0,0,24-059-0708,False,False,51.0,2/28/2024 5:15:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,True,True,32482,CAPITOL AV,MCKEE RD,37.3700773,-121.8430134
721952,CR-0000103206,0,0,0,0,24-032-0372,False,False,96.0,2/1/2024 12:00:00 PM,No Pedestrians Involved,Wet,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Cloudy,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,False,True,32482,CAPITOL AV,MCKEE RD,37.3700773,-121.8430134
681918,CR-0000091412,0,0,0,0,22-072-0815,False,False,0.0,3/13/2022 10:40:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,119657,BERRYESSA RD,COMMERCIAL ST,37.36612048,-121.8829309
685422,CR-0000094157,0,0,0,0,22-265-0605,False,False,18.0,9/22/2022 3:17:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Hit Object,Related,Fixed Object,Not Applicable,Not Applicable,East Of,FIRE HYDRANT,True,True,119657,BERRYESSA RD,COMMERCIAL ST,37.36612048,-121.8829309
691089,CR-0000097262,0,0,0,0,23-046-0009,False,False,0.0,2/15/2023 1:10:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Hit Object,Intersection,Fixed Object,Not Applicable,Not Applicable,At,CONCRETE ISLAND,True,True,119657,BERRYESSA RD,COMMERCIAL ST,37.36612048,-121.8829309
690835,CR-0000096974,0,0,0,0,23-016-0178,False,False,0.0,1/16/2023 5:41:00 AM,No Pedestrians Involved,Wet,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Rain,Hit Object,Intersection,Fixed Object,Not Applicable,Not Applicable,At,,True,True,119657,BERRYESSA RD,COMMERCIAL ST,37.36612048,-121.8829309
689144,CR-0000094991,0,0,0,0,22-313-0167,False,False,0.0,11/9/2022 8:17:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,True,True,97162,OLD BAYSHORE HW,QUEENS LN,37.36815089,-121.9046967
681636,CR-0000091033,0,0,0,1,22-005-0813,False,False,0.0,1/5/2022 6:16:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Unknown,Controls Functioning,Clear,Vehicle/Bike,Intersection,Bike,Not Applicable,Not Applicable,At,Bike,False,True,97162,OLD BAYSHORE HW,QUEENS LN,37.36815089,-121.9046967
723566,CR-0000103958,0,0,0,0,24-111-0080,False,False,0.0,4/20/2024 2:07:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Intersection,Parked Vehicle,Not Applicable,Not Applicable,At,,True,True,135079,KING RD,PALA RANCH CI,37.36829926,-121.8703714
682990,CR-0000092595,0,0,0,0,22-175-0814,False,False,0.0,6/24/2022 5:44:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Train,Not Applicable,Not Applicable,At,,False,True,60444,FIRST ST,METRO DR,37.3694726,-121.9154567
682858,CR-0000092449,0,0,0,0,22-158-0790,False,False,0.0,6/7/2022 4:32:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,70960,HAVANA DR,TAMPA WY,37.33055469,-121.8352468
687439,CR-0000094218,1,0,0,0,22-274-0115,False,False,432.0,10/1/2022 2:06:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Unknown,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,North Of,,False,True,70960,HAVANA DR,TAMPA WY,37.33055469,-121.8352468
688932,CR-0000094789,0,0,0,0,22-282-0679,False,False,0.0,10/9/2022 5:51:00 PM,No Pedestrians Involved,Unknown,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,70960,HAVANA DR,TAMPA WY,37.33055469,-121.8352468
689122,CR-0000095006,0,0,0,0,22-317-0577,False,False,0.0,11/13/2022 5:48:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - No Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,70927,HAVANA DR/OCALA DR,KING RD,37.33103931,-121.8344786
689949,CR-0000095948,1,0,0,0,22-093-0523,False,False,105.0,4/3/2022 6:32:00 PM,No Pedestrians Involved,Dry,Unknown,Daylight,Violation Driver 1,Unknown,Clear,Hit Object,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,VTA BUS STOP SIGN,True,True,70927,HAVANA DR/OCALA DR,KING RD,37.33103931,-121.8344786
682390,CR-0000091953,0,0,0,0,22-112-0039,False,False,111.0,4/22/2022 12:30:00 AM,No Pedestrians Involved,Wet,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Rain,Rear End,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,False,True,84589,LOCH NESS CT,LOCH NESS WY,37.30742583,-121.8049271
690999,CR-0000097171,0,0,0,0,23-037-0104,False,False,48.0,2/6/2023 5:30:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,True,True,57276,ENSIGN WY,SEAMAN PL,37.37766286,-121.8672888
690489,CR-0000096601,0,0,0,0,22-306-9702,False,True,51.0,10/31/2022 2:40:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,False,True,105038,ROUNDTREE DR,WESTMONT AV,37.27035628,-121.9876544
689260,CR-0000095200,0,0,0,0,22-302-0033,False,False,344.0,10/29/2022 12:24:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,East Of,,False,True,111022,STRATFORD AV,TWILIGHT DR,37.2588189,-121.9430228
690009,CR-0000096030,2,0,0,0,22-223-0096,False,False,0.0,8/11/2022 5:16:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,True,True,57760,EVERDALE DR,NIEMAN BL,37.31406262,-121.803256
696044,CR-0000099179,0,0,0,0,23-210-0082,False,False,189.0,7/29/2023 1:21:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,True,True,25332,BRIGADOON WY,DANIEL MALONEY DR,37.30692653,-121.8036164
681886,CR-0000091367,0,0,0,0,22-035-0120,False,False,54.0,2/4/2022 4:26:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,False,True,25332,BRIGADOON WY,DANIEL MALONEY DR,37.30692653,-121.8036164
719561,CR-0000102708,1,0,0,0,24-063-0295,False,False,0.0,3/3/2024 10:30:00 AM,No Pedestrians Involved,Wet,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Cloudy,Vehicle/Bike,Intersection,Bike,Not Applicable,Not Applicable,At,,False,True,25332,BRIGADOON WY,DANIEL MALONEY DR,37.30692653,-121.8036164
692406,CR-0000097689,0,0,0,0,23-080-0392,False,False,0.0,3/21/2023 12:19:00 PM,Crossing In Crosswalk - At Intersection,Wet,No Unusual Conditions,Daylight,Pedestrian At Fault,Controls Functioning,Rain,Vehicle/Pedestrian,Intersection,Pedestrian,East,West,At,PED,False,True,14068,BASCOM AV,BURTON RD/SAMARITAN DR,37.25316632,-121.9523999
690160,CR-0000096249,0,0,0,0,22-175-9701,False,True,51.0,6/23/2022 11:30:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Unknown,Clear,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,False,True,126268,UNION (S) AV,SAMARITAN DR/WEST VALLEY FR,37.25054443,-121.9313149
690436,CR-0000096538,0,0,0,0,22-311-4001,False,True,0.0,10/17/2022 10:14:00 AM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sideswipe,Intersection,Parked Vehicle,Not Applicable,Not Applicable,At,,False,True,34308,CASA MIA DR,WILLESTER AV,37.26644704,-121.9342901
711960,CR-0000101511,0,0,0,0,23-135-4005,False,True,660.0,5/13/2023 8:00:00 PM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Rear End,Non-Related,Unknown,Not Applicable,Not Applicable,West Of,,False,True,81817,LANTZ AV,WILLESTER AV,37.26645096,-121.9362225
685141,CR-0000093810,0,0,0,0,22-233-0736,True,False,0.0,8/21/2022 6:31:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Hit Object,Intersection,Fixed Object,Not Applicable,Not Applicable,At,TRAFFIC SIGNAL,True,True,126246,SAMARITAN DR,WEST VALLEY FR,37.25065454,-121.9340066
723639,CR-0000104031,0,0,0,0,24-102-0009,False,False,280.0,4/11/2024 12:10:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,False,True,13881,BASCOM AV,JEWELL DR/SHAMROCK DR,37.26933049,-121.9382986
683300,CR-0000092886,0,0,0,0,22-132-0936,False,False,70.0,5/12/2022 11:37:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,True,True,34935,CASTLETREE CT,FLICKINGER AV,37.39261512,-121.88087
684799,CR-0000093366,2,0,0,0,22-183-0268,False,False,0.0,7/2/2022 9:07:00 AM,No Pedestrians Involved,Unknown,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,True,True,42460,COMMODORE DR,KING RD/LUNDY AV,37.37103927,-121.8722077
719750,CR-0000102923,0,0,0,0,24-020-0236,False,False,88.0,1/20/2024 1:47:00 AM,No Pedestrians Involved,Wet,No Unusual Conditions,Unknown,Violation Driver 1,No Controls Present/Factor,Cloudy,Rear End,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,East Of,,False,True,42460,COMMODORE DR,KING RD/LUNDY AV,37.37103927,-121.8722077
712059,CR-0000101400,0,0,0,0,23-321-0910,False,False,0.0,11/17/2023 11:04:00 PM,No Pedestrians Involved,Wet,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Unknown,Rain,Hit Object,Intersection,Fixed Object,Not Applicable,Not Applicable,At,,True,True,31712,CAPE BUFFALO DR,COMMODORE DR,37.37116037,-121.8696028
697565,CR-0000099776,0,0,0,0,23-142-0783,False,False,90.0,5/22/2023 4:00:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Head On,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,True,True,32086,CAPEWOOD LN,JUNEWOOD AV,37.41037769,-121.8763392
716006,CR-0000101863,0,0,0,0,23-154-4000,False,True,50.0,5/22/2023 4:00:00 PM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other,Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,False,True,32086,CAPEWOOD LN,JUNEWOOD AV,37.41037769,-121.8763392
696136,CR-0000099278,0,0,0,0,23-236-1065,True,False,55.0,8/25/2023 12:00:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Hit Object,Non-Related,Fixed Object,Not Applicable,Not Applicable,South Of,TREE,False,True,81575,LANEVIEW DR,WARMWOOD LN,37.41498945,-121.8711262
711927,CR-0000101559,0,0,0,0,23-361-0774,False,False,0.0,12/27/2023 7:26:00 PM,No Pedestrians Involved,Wet,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Rain,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,True,True,32120,CAPEWOOD LN,TREEWOOD LN,37.41414558,-121.8689112
712186,CR-0000101617,0,0,0,0,23-300-0404,False,False,0.0,12/27/2023 12:10:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,104576,DE ANZA BL,ROLLINGDELL DR/VIA VICO,37.30606581,-122.0322568
711636,CR-0000101565,0,0,0,0,23-358-0176,True,False,72.0,12/24/2023 4:45:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Hit Object,Non-Related,Fixed Object,Not Applicable,Not Applicable,North Of,LIGHTPOLE,False,True,78880,DE ANZA BL,KENTWOOD AV,37.30379483,-122.0322489
684977,CR-0000093632,0,0,0,0,22-203-0055,False,False,280.0,7/22/2022 1:48:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Hit Object,Non-Related,Fixed Object,Not Applicable,Not Applicable,South Of,HYDRANT,True,True,97206,OLD BAYSHORE HW,ZANKER RD,37.36983663,-121.9099398
681873,CR-0000091354,0,0,0,0,22-119-4000,False,True,51.0,2/14/2022 10:22:00 PM,No Pedestrians Involved,Unknown,Unknown,Dark - Street Light,Unknown,No Controls Present/Factor,Unknown,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,False,True,16444,BEN LOMOND WY,LOCH NESS WY,37.30666791,-121.8062642
690375,CR-0000096470,0,0,0,0,22-140-4000,False,True,51.0,5/19/2022 7:15:00 AM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,East Of,,False,True,16444,BEN LOMOND WY,LOCH NESS WY,37.30666791,-121.8062642
712152,CR-0000101027,0,0,0,0,23-251-0996,False,False,0.0,9/8/2023 11:01:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,81510,LANDESS AV,MORRILL AV,37.41602703,-121.8750339
682242,CR-0000091807,0,0,0,0,22-122-0440,False,False,0.0,5/2/2022 1:11:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,True,True,16433,BEN LOMOND WY,DANIEL MALONEY DR,37.30603827,-121.8058429
689424,CR-0000095360,0,0,0,1,23-041-0140,False,False,0.0,2/10/2023 5:36:00 AM,Crossing - Not In Crosswalk,Dry,No Unusual Conditions,Dark - Street Light,Unknown,No Controls Present/Factor,Clear,Vehicle/Pedestrian,Intersection,Pedestrian,East,West,At,PED (Initially thought vehicle 2 had hit the pedestrian),False,True,80332,KNIGHTS BRIDGE RD,MORRILL AV,37.40432409,-121.8667632
699188,CR-0000100508,0,0,0,0,23-178-0253,False,False,0.0,6/27/2023 8:00:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,True,True,25871,AIRPORT PW,GATEWAY PL/TECHNOLOGY DR,37.37039587,-121.9214149
694080,CR-0000097929,0,0,0,0,23-109-0867,False,False,0.0,4/19/2023 9:46:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,25871,AIRPORT PW,GATEWAY PL/TECHNOLOGY DR,37.37039587,-121.9214149
683027,CR-0000092626,0,0,0,0,22-167-0434,False,False,0.0,6/16/2022 1:45:00 PM,No Pedestrians Involved,Dry,Construction - Repair Zone,Daylight,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,26729,BUCKNALL RD,QUITO RD,37.2832894,-121.994392
692492,CR-0000097780,0,0,0,0,23-074-0973,False,False,0.0,3/15/2023 7:00:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,True,True,30502,CAMDEN AV,UNION AV,37.2617424,-121.9314108
690116,CR-0000096212,0,0,0,0,22-342-0552,False,False,84.0,12/8/2022 3:52:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Cloudy,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,True,True,30502,CAMDEN AV,UNION AV,37.2617424,-121.9314108
689770,CR-0000095793,1,0,0,0,22-165-0918,False,False,0.0,6/14/2022 8:57:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,30502,CAMDEN AV,UNION AV,37.2617424,-121.9314108
683386,CR-0000092979,0,0,0,0,22-179-0703,False,False,144.0,6/29/2022 5:18:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,North Of,See also 22-179-0675,False,True,86426,LYRIC LN,RIVER VIEW DR,37.27569741,-121.8139461
712231,CR-0000101674,0,0,0,0,23-329-0526,False,False,0.0,11/25/2023 1:37:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Unknown,Clear,Rear End,Intersection,Parked Vehicle,Not Applicable,Not Applicable,At,,True,True,77890,JULIET PARK DR,ROSEMAR AV,37.36984517,-121.8046284
721989,CR-0000103243,0,0,0,0,24-053-0105,False,False,267.0,2/22/2024 4:05:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,False,True,64261,GALAHAD AV,SLEEPY HOLLOW LN,37.35009096,-121.8296233
689858,CR-0000095884,1,1,0,0,22-256-0969,False,False,80.0,9/13/2022 8:45:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Unknown,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,True,True,32581,CAPITOL AV,PENITENCIA CREEK RD,37.38304641,-121.8566321
