"CrashFactId","Name","MinorInjuries","ModerateInjuries","SevereInjuries","FatalInjuries","TcrNumber","CityDamageFlag","ShortFormFlag","Distance","CrashDateTime","PedestrianAction","RoadwaySurface","RoadwayCondition","Lighting","PrimaryCollisionFactor","TrafficControl","Weather","CollisionType","ProximityToIntersection","VehicleInvolvedWith","PedestrianDirectionFrom","PedestrianDirectionTo","DirectionFromIntersection","Comment","SpeedingFlag","HitAndRunFlag","IntersectionNumber","AStreetName","BStreetName","Latitude","Longitude"
"694281","CR-0000098006","0","0","1","0","23-100-0943","False","False","84.0","4/10/2023 8:09:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Bike","Non-Related","Bike","Not Applicable","Not Applicable","South Of","BIKE","False","True","60411","FIRST ST","NIMITZ FR","37.35946332","-121.907921"
"690832","CR-0000096971","0","0","0","0","23-008-0825","False","False","0.0","1/8/2023 11:45:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Rain","Broadside","Intersection","Train","Not Applicable","Not Applicable","At","VTA","False","True","60202","FIRST ST","GISH RD","37.36173667","-121.9096372"
"698913","CR-0000100215","0","1","0","0","23-268-0217","False","False","0.0","9/25/2023 8:52:00 AM","Crossing In Crosswalk - At Intersection","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Vehicle/Pedestrian","Intersection","Pedestrian","North","South","At","PED","False","True","66153","GISH RD","KEONCREST AV","37.36134155","-121.9104631"
"712243","CR-0000101689","0","0","0","0","23-330-0838","False","False","159.0","11/26/2023 10:40:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Unknown","No Controls Present/Factor","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","False","True","101420","PLEASANT ST","ST JOHN ST","37.33534433","-121.8978178"
"696569","CR-0000099768","0","1","0","0","23-261-0767","False","False","0.0","9/18/2023 6:20:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Bike","Intersection","Bike","Not Applicable","Not Applicable","At","M.SCOOTER","False","True","73644","HOMEWOOD DR","REDWOOD AV","37.32944567","-121.9464292"
"690928","CR-0000097093","0","0","0","0","23-041-0634","False","False","32.0","2/10/2023 4:13:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Hit Object","Related","Fixed Object","Not Applicable","Not Applicable","South Of","HYDRANT","False","True","71510","HEDDING ST","REDWOOD AV","37.33024136","-121.9468743"
"716004","CR-0000101874","0","0","0","0","23-317-9707","False","True","51.0","11/12/2023 4:30:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Unknown","Clear","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","False","True","116643","COUNTRY LN","SARATOGA FRONTAGE RD","37.2973667","-121.9858215"
"691097","CR-0000097270","0","0","0","0","23-048-0914","False","False","0.0","2/17/2023 9:50:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Unknown","Controls Functioning","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","106897","SAN TOMAS EX","WILLIAMS RD","37.3087455","-121.9636246"
"691335","CR-0000097582","1","0","1","0","23-072-0737","False","False","150.0","3/13/2023 5:01:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Head On","Non-Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","True","True","22901","BOYNTON AV","WILLIAMS RD","37.30856945","-121.9659385"
"696437","CR-0000099614","0","0","0","0","23-109-0206","True","False","0.0","4/19/2023 8:50:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Hit Object","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","TRAFFIC SIGNAL POLE","False","True","98614","PARK AV","SUNOL ST","37.32622227","-121.9062047"
"690906","CR-0000097069","0","0","0","0","23-055-0602","False","False","0.0","2/24/2023 4:50:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","59905","FIFTH ST","SANTA CLARA ST","37.3381833","-121.8863234"
"699119","CR-0000100435","0","0","0","0","23-156-0001","False","False","0.0","6/5/2023 12:02:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","59938","FIFTH ST","ST JOHN ST","37.33967153","-121.8874352"
"712201","CR-0000101633","0","0","0","0","23-290-0954","False","False","0.0","10/17/2023 10:38:00 PM","No Pedestrians Involved","Unknown","No Unusual Conditions","Dark - No Street Light","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","2683","ALAMEDA","STOCKTON AV/WHITE ST","37.33185832","-121.9038123"
"711621","CR-0000101069","0","0","0","0","23-293-0557","False","False","51.0","10/20/2023 7:49:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Unknown","Clear","Broadside","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","False","True","2408","ALAMEDA","BUSH ST","37.33181787","-121.9047284"
"691120","CR-0000097316","0","0","0","0","23-035-0700","False","False","0.0","2/4/2023 9:25:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Rain","Rear End","Intersection","Parked Vehicle","Not Applicable","Not Applicable","At","","False","True","62985","FOURTH ST","SAN FERNANDO ST","37.33583168","-121.8860285"
"711805","CR-0000101398","0","0","0","0","23-322-0128","False","False","168.0","11/18/2023 2:35:00 AM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Unknown","Controls Functioning","Cloudy","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","False","True","107161","ALUM ROCK AV","THIRTY THIRD ST","37.35113575","-121.8590404"
"699111","CR-0000100427","0","0","0","0","23-171-0835","False","False","0.0","6/20/2023 6:43:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","107161","ALUM ROCK AV","THIRTY THIRD ST","37.35113575","-121.8590404"
"690740","CR-0000096877","0","0","0","0","23-001-0234","False","False","0.0","1/1/2023 4:09:00 AM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Unknown","Rear End","Intersection","Parked Vehicle","Not Applicable","Not Applicable","At","","False","True","123056","FALLS CREEK CT","FALLS CREEK DR","37.30549824","-121.7595028"
"692375","CR-0000097657","0","0","0","0","23-066-0882","False","False","0.0","3/7/2023 9:51:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Hit Object","Intersection","Fixed Object","Not Applicable","Not Applicable","At","","True","True","28148","CAHILL ST","SANTA CLARA ST","37.33193944","-121.9021806"
"694261","CR-0000098085","0","0","0","0","23-066-0901","False","False","0.0","3/7/2023 10:20:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dusk - Dawn","Violation Driver 1","Controls Functioning","Clear","Head On","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","28148","CAHILL ST","SANTA CLARA ST","37.33193944","-121.9021806"
"712060","CR-0000100852","0","0","0","0","23-182-1068","False","False","0.0","7/1/2023 11:30:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Hit Object","Intersection","Fixed Object","Not Applicable","Not Applicable","At","","True","True","28148","CAHILL ST","SANTA CLARA ST","37.33193944","-121.9021806"
"712082","CR-0000101066","0","0","0","0","23-304-0234","False","False","305.0","10/29/2023 11:33:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Other","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","False","True","2496","ALAMEDA","KEEBLE ST","37.33158485","-121.9098896"
"699127","CR-0000100443","0","0","0","0","23-177-0204","False","False","136.0","6/26/2023 6:30:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Hit Object","Non-Related","Other Object","Not Applicable","Not Applicable","North Of","","False","True","10317","AUTUMN ST/BARACK OBAMA BL","ST JOHN ST","37.33410149","-121.90043"
"711763","CR-0000101428","0","0","0","0","23-363-0617","False","False","64.0","12/29/2023 6:00:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Rain","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","True","True","56605","EMERSON CT","NAGLEE AV","37.33575531","-121.9217083"
"716011","CR-0000101901","0","0","0","0","23-316-0501","False","False","297.0","11/12/2023 11:24:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","False","True","133264","CARLS CT","HAYES AV","37.25643565","-121.8092778"
"696273","CR-0000099420","0","0","0","0","23-115-0038","False","False","28.0","4/25/2023 1:53:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","True","True","18666","BIRD AV","MALONE RD","37.29711025","-121.8817022"
"711905","CR-0000101403","0","0","0","0","23-319-0793","False","False","42.0","11/15/2023 8:25:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Cloudy","Sideswipe","Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","True","True","18666","BIRD AV","MALONE RD","37.29711025","-121.8817022"
"698908","CR-0000100208","1","0","0","0","23-317-0872","False","False","0.0","11/13/2023 9:13:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Motorcycle","Not Applicable","Not Applicable","At","","False","True","83874","LINCOLN AV","LONUS ST","37.31487586","-121.9059646"
"689908","CR-0000095936","0","0","0","1","23-081-0681","False","False","0.0","3/22/2023 6:27:00 PM","Crossing In Crosswalk - At Intersection","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Cloudy","Vehicle/Pedestrian","Intersection","Pedestrian","South","North","At","PEDESTRIAN (DELAYED FATAL)","False","True","107106","SANTA CLARA ST","TENTH ST","37.34069264","-121.8810382"
"696153","CR-0000099295","0","0","0","0","23-098-0274","False","False","0.0","4/8/2023 9:01:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","True","107095","SANTA CLARA ST","SIXTH ST","37.3386961","-121.8852476"
"696197","CR-0000099341","0","0","0","0","23-119-0389","False","False","51.0","4/29/2023 12:30:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Other","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","False","True","121230","LITTLE ORCHARD ST","STAUFFER BL","37.30485625","-121.8713388"
"723624","CR-0000104016","0","0","0","0","23-133-0183","True","False","237.0","4/23/2023 5:51:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Hit Object","Non-Related","Fixed Object","Not Applicable","Not Applicable","West Of","LIGHTPOLE","True","True","94379","MT PLEASANT RD","WEST VIEW DR","37.34701486","-121.7892848"
"699408","CR-0000100741","0","0","0","0","23-141-4006","False","True","51.0","5/21/2023 1:45:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Broadside","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","False","True","80409","KNIGHTSHAVEN WY","THORNHAVEN WY","37.27108648","-121.8185514"
"699205","CR-0000100526","0","0","0","0","23-152-0486","False","False","270.0","6/1/2023 1:29:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Hit Object","Non-Related","Fixed Object","Not Applicable","Not Applicable","South Of","","False","True","102948","RANCHO DR","SEVEN TREES BL","37.28393417","-121.8358701"
"696026","CR-0000099161","0","0","0","0","23-203-0717","False","False","57.0","7/22/2023 7:44:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","True","True","37542","CHERRY AV","CHERRYVIEW LN/GEOMAX CT","37.25834266","-121.8789815"
"696223","CR-0000099368","0","0","0","0","23-113-0271","False","False","583.0","4/23/2023 4:00:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dusk - Dawn","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","South Of","","True","True","37542","CHERRY AV","CHERRYVIEW LN/GEOMAX CT","37.25834266","-121.8789815"
"698699","CR-0000099948","0","1","0","0","23-317-0062","False","False","0.0","11/13/2023 1:48:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Vehicle/Bike","Intersection","Scooter Motorized","Not Applicable","Not Applicable","At","E.SCOOTER","True","True","82906","LEIGH AV","PARKMOOR AV","37.31728322","-121.9237933"
"712234","CR-0000101678","0","0","0","0","23-133-0803","False","False","639.0","5/13/2023 8:18:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dusk - Dawn","Violation Driver 1","No Controls Present/Factor","Clear","Head On","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","False","True","11615","AYRSHIRE DR","DENTWOOD DR","37.25119728","-121.8830999"
"698720","CR-0000099969","0","0","0","0","23-148-0708","False","False","0.0","5/28/2023 7:20:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","True","20350","BLOSSOM HILL RD","PLAZA WY","37.25049406","-121.8777606"
"712041","CR-0000100841","0","0","0","0","23-205-4005","False","True","0.0","7/24/2023 4:00:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Other","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","20063","BLOSSOM HILL RD","GALLUP DR","37.25002955","-121.8790529"
"715852","CR-0000101746","0","0","0","0","23-240-0221","True","False","0.0","8/28/2023 2:00:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Hit Object","Intersection","Fixed Object","Not Applicable","Not Applicable","At","STREETSIGN","True","True","14410","BATON ROUGE DR","CEDARVILLE LN","37.3756241","-121.8509405"
"711941","CR-0000101385","0","0","0","0","23-315-0893","False","False","0.0","11/11/2023 11:35:00 PM","No Pedestrians Involved","Dry","Unknown","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Hit Object","Intersection","Fixed Object","Not Applicable","Not Applicable","At","MEDIAN","False","True","63580","FRANCIS DR","MCKEE RD","37.37375738","-121.8375903"
"696561","CR-0000099758","0","0","1","0","23-254-0979","False","False","0.0","9/11/2023 9:51:00 PM","Crossing In Crosswalk - At Intersection","Dry","No Unusual Conditions","Dark - Street Light","Pedestrian At Fault","Controls Functioning","Clear","Vehicle/Pedestrian","Intersection","Pedestrian","West","East","At","PED","False","True","32350","CAPITOL AV","GILCHRIST DR","37.38172662","-121.8552202"
"696270","CR-0000099417","0","0","0","0","23-117-0852","True","False","0.0","4/27/2023 11:36:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Head On","Intersection","Fixed Object","Not Applicable","Not Applicable","At","TRAFFIC SIGN AND POLE","False","True","83050","LELAND AV","MOORPARK AV","37.31636152","-121.9267566"
"694237","CR-0000098002","1","0","0","0","23-099-0607","False","False","0.0","4/9/2023 5:41:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Intersection","Motor Vehicle On Other Roadway","Not Applicable","Not Applicable","At","","False","True","107227","SANTA CLARA ST","TWENTY FOURTH ST","37.34699973","-121.8677382"
"711924","CR-0000101322","0","0","0","0","23-341-0703","False","False","51.0","12/7/2023 12:07:00 PM","No Pedestrians Involved","Unknown","Unknown","Daylight","Violation Driver 1","No Controls Present/Factor","Unknown","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","False","True","107250","SANTA CLARA ST","TWENTY SIXTH ST","37.34788576","-121.8658815"
"699046","CR-0000100352","1","0","0","0","23-195-0845","False","False","528.0","7/14/2023 9:39:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Other","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","False","True","73600","HOME ST","SUNOL ST","37.31996861","-121.9057746"
"715988","CR-0000101927","0","0","0","0","23-222-0913","False","False","0.0","8/10/2023 7:30:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Intersection","Parked Vehicle","Not Applicable","Not Applicable","At","","True","True","63293","FOXWORTHY AV","GRIZILO DR","37.26997774","-121.9085481"
"711865","CR-0000101074","0","0","0","0","23-297-0021","False","False","88.0","10/24/2023 1:37:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - No Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","False","True","57232","ENSALMO AV","LAMA WY","37.26967531","-121.904394"
"699049","CR-0000100355","0","1","0","0","23-183-0047","False","False","0.0","7/2/2023 12:32:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Parked Vehicle","Not Applicable","Not Applicable","At","","False","True","47420","CURTNER AV","LINCOLN AV","37.28984291","-121.8876904"
"694513","CR-0000098507","1","0","0","0","23-165-0651","False","False","","6/14/2023 5:00:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","True","True","47420","CURTNER AV","LINCOLN AV","37.28984291","-121.8876904"
"711866","CR-0000101294","0","0","0","0","23-236-0241","False","False","80.0","8/24/2023 8:15:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","True","True","47420","CURTNER AV","LINCOLN AV","37.28984291","-121.8876904"
"698768","CR-0000100049","1","0","0","0","23-359-0373","False","False","30.0","12/25/2023 1:12:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Related","Other Vehicle","Not Applicable","Not Applicable","South Of","","False","True","54560","EDUCATIONAL PARK DR","RYEGATE CT","37.36317568","-121.8558802"
"695968","CR-0000099102","0","0","0","0","23-224-0944","True","False","548.0","8/13/2023 12:53:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","TREE","False","True","65405","GENEVA ST","NEW JERSEY AV","37.26661003","-121.9253921"
"691296","CR-0000097541","1","0","0","0","23-060-0716","False","False","0.0","3/1/2023 6:25:00 PM","Crossing In Crosswalk - At Intersection","Dry","Unknown","Dusk - Dawn","Violation Driver 1","Controls Functioning","Clear","Vehicle/Pedestrian","Intersection","Pedestrian","East","West","At","","False","True","82972","LEIGH AV","SCOTT ST","37.31960788","-121.923812"
"711632","CR-0000101132","0","0","0","0","23-298-0581","False","False","95.0","10/25/2023 3:45:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Hit Object","Non-Related","Fixed Object","Not Applicable","Not Applicable","North Of","","True","True","53448","EARL AV","LINCOLN AV","37.3227344","-121.908618"
"711896","CR-0000100851","0","0","0","0","23-183-0283","True","False","22.0","7/2/2023 6:44:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dusk - Dawn","Violation Driver 1","Controls Functioning","Clear","Hit Object","Related","Fixed Object","Not Applicable","Not Applicable","South Of","LIGHT POLE","True","True","47497","CURTNER AV/TULLY RD","MONTEREY RD","37.30359396","-121.8611779"
"712227","CR-0000101670","0","0","0","0","23-325-0051","False","False","28.0","11/21/2023 1:30:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","True","True","47497","CURTNER AV/TULLY RD","MONTEREY RD","37.30359396","-121.8611779"
"691357","CR-0000097606","0","0","1","0","23-085-0891","False","False","","3/26/2023 11:10:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Related","Motorcycle","Not Applicable","Not Applicable","North Of","","True","True","47497","CURTNER AV/TULLY RD","MONTEREY RD","37.30359396","-121.8611779"
"698799","CR-0000100080","1","1","0","0","23-351-0026","False","False","0.0","12/17/2023 12:23:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Unknown","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","True","47497","CURTNER AV/TULLY RD","MONTEREY RD","37.30359396","-121.8611779"
"711666","CR-0000100833","0","0","0","0","23-188-0453","False","False","42.0","7/7/2023 1:47:00 PM","No Pedestrians Involved","Dry","Obstruction On Roadway","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","True","True","47497","CURTNER AV/TULLY RD","MONTEREY RD","37.30359396","-121.8611779"
"711817","CR-0000100834","0","0","0","0","23-183-0807","False","False","118.0","7/2/2023 8:08:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Hit Object","Non-Related","Fixed Object","Not Applicable","Not Applicable","West Of","","True","True","47497","CURTNER AV/TULLY RD","MONTEREY RD","37.30359396","-121.8611779"
"695803","CR-0000098868","2","0","0","0","23-271-0792","False","False","462.0","9/28/2023 7:27:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","True","True","47497","CURTNER AV/TULLY RD","MONTEREY RD","37.30359396","-121.8611779"
"711667","CR-0000100846","0","0","0","0","23-182-0452","False","False","0.0","7/1/2023 12:31:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","No Controls Present/Factor","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","123540","CURTNER AV","GUADALUPE FR/UNIFIED WY","37.29512049","-121.8724806"
"698881","CR-0000100177","1","0","0","0","23-308-0690","False","False","0.0","11/4/2023 7:21:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","123540","CURTNER AV","GUADALUPE FR/UNIFIED WY","37.29512049","-121.8724806"
"715849","CR-0000101904","0","0","0","0","23-321-0807","False","False","0.0","11/17/2023 6:35:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Rain","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","North Of","","True","True","18677","BIRD AV","MINNESOTA AV","37.30733597","-121.8912764"
"694578","CR-0000098602","1","0","0","0","23-183-0881","False","False","0.0","7/2/2023 9:34:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","59080","FELIPE AV/VIA FERRARI","STORY RD","37.33419365","-121.8514613"
"695874","CR-0000098939","0","0","0","0","23-091-0268","False","False","0.0","4/1/2023 10:08:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","59080","FELIPE AV/VIA FERRARI","STORY RD","37.33419365","-121.8514613"
"712135","CR-0000101538","0","0","0","0","23-342-0808","False","False","0.0","12/8/2023 7:52:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","True","59080","FELIPE AV/VIA FERRARI","STORY RD","37.33419365","-121.8514613"
"694046","CR-0000098012","1","0","0","0","23-100-0976","False","False","0.0","4/10/2023 8:51:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","82994","LEIGH AV","SOUTHWEST EX","37.30668567","-121.9218358"
"712132","CR-0000101018","0","0","0","0","23-246-0673","False","False","281.0","9/3/2023 6:30:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Hit Object","Non-Related","Fixed Object","Not Applicable","Not Applicable","East Of","Building","False","True","49906","DELAND AV","NEVIN WY","37.31183683","-121.9175095"
"695956","CR-0000099089","0","0","0","0","23-218-0975","False","False","137.0","8/6/2023 10:46:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","False","True","100539","PHELAN AV","SEVENTH ST","37.3137575","-121.8652461"
"712216","CR-0000101659","0","0","0","0","23-256-1024","True","False","122.0","9/13/2023 11:49:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Hit Object","Non-Related","Fixed Object","Not Applicable","Not Applicable","North Of","LIGHT POLE","False","True","100539","PHELAN AV","SEVENTH ST","37.3137575","-121.8652461"
"715997","CR-0000101867","0","0","0","0","23-145-4001","False","True","51.0","5/23/2023 12:45:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","False","True","100539","PHELAN AV","SEVENTH ST","37.3137575","-121.8652461"
