Latitude,Longitude,typeofdata
37.2915595,-121.8262038,police
37.3568709,-121.8341596,police
37.278726,-121.8431425,police
37.322891,-121.9000106,police
37.3365138,-121.8438178,police
37.3627496,-121.8248148,police
37.2773301,-121.7809289,police
37.326017,-121.8259523,police
37.2727672,-121.869275,police
37.3244938,-121.9087408,police
37.3299785,-121.8551532,police
37.36337779999999,-121.9065941,police
37.3260373,-121.8203675,police
37.3885726,-121.881394,police
37.3393842,-121.9306393,police
37.3380867,-121.8815769,police
37.2981181,-121.9135972,police
37.3036065,-121.8610849,police
37.2839673,-121.8340039,police
37.3713195,-121.9166775,police
37.2454556,-121.8332426,police
37.33874,-121.8852525,police
37.3018243,-121.9251833,police
37.3751135,-121.8356205,police
37.3450221,-121.8089827,police
37.3889364,-121.8576418,police
37.3652376,-121.8500386,police
37.3257486,-121.9193874,police
37.3456392,-121.9007332,police
37.34395610000001,-121.8170845,police
37.2903662,-121.8534871,police
37.33874,-121.8852525,police
37.324471,-121.9223537,police
37.35426229999999,-121.7946064,police
37.3577822,-121.8910928,police
37.3418907,-121.9214238,police
37.3012691,-121.9695815,police
37.34395610000001,-121.8170845,police
37.2483727,-121.8030736,police
37.3012691,-121.9695815,police
37.374516,-121.8833642,police
37.3206942,-121.9070366,police
37.2856904,-121.8260494,police
37.2856904,-121.8260494,police
37.2769931,-121.8420742,police
37.2738326,-121.8519818,police
37.3581611,-121.8265367,police
37.3012379,-121.8020911,police
37.345654,-121.8706407,police
37.3751105,-121.9351037,police
37.3503317,-121.8288399,police
37.2778621,-121.8717615,police
37.3022206,-121.9226413,police
37.3013687,-121.9257929,police
37.23422559999999,-121.88604,police
37.3115458,-121.9952667,police
37.3509825,-121.8268977,police
37.3638278,-121.8584066,police
37.350119,-121.8980788,police
37.33874,-121.8852525,police
37.329637,-121.8367275,police
37.32829359999999,-121.8317701,police
37.3585818,-121.8436056,police
37.2975459,-121.9635497,police
37.258567,-121.8781687,police
37.3445014,-121.8426629,police
37.3240078,-121.8686358,police
37.3270954,-121.8751891,police
37.3512747,-121.8304285,police
37.2162605,-121.8418759,police
37.374516,-121.8833642,police
37.3187271,-121.8224334,police
37.3523955,-121.8689347,police
37.336854,-121.8838808,police
37.3806824,-121.8273607,police
37.2478206,-121.8500903,police
37.3198509,-121.9309739,police
37.3357459,-121.83868,police
37.3216129,-121.895202,police
37.4041274,-121.9431864,police
37.3107057,-121.9271276,police
37.3407107,-121.8810293,police
37.3363069,-121.839622,police
37.34883749999999,-121.8885512,police
37.3231376,-121.9700468,police
37.2696735,-121.9050583,police
37.349354,-121.8281818,police
37.3229689,-121.9433403,police
37.3220363,-121.9816571,police
37.3610174,-121.8379918,police
37.3629184,-121.8868182,police
37.3984786,-121.9255571,police
37.32887789999999,-121.8595066,police
37.259023,-121.8756033,police
37.2943524,-121.8824105,police
37.33874,-121.8852525,police
37.414962,-121.8707797,police
37.3521798,-121.9056578,police
37.3129019,-121.908166,police
37.322727,-121.87193,police
37.3988071,-121.9320562,police
37.3231376,-121.9700468,police
37.3304972,-121.8222022,police
37.3390879,-121.8159342,police
37.2577643,-121.875982,police
37.3094937,-121.8484682,police
37.2850721,-121.8838282,police
37.3708758,-121.9156123,police
37.2861823,-121.81877,police
37.3414613,-121.8447514,police
37.2923401,-121.8801827,police
37.322944,-121.9685835,police
37.3579051,-121.8938847,police
37.4008432,-121.8805936,police
37.2621988,-121.8135486,police
37.3561899,-121.8191132,police
37.2744939,-121.8499425,police
37.2923522,-121.8310265,police
37.3070424,-121.8108472,police
37.3585853,-121.8213652,police
37.3447688,-121.8326788,police
37.27636950000001,-121.8174331,police
37.3447688,-121.8326788,police
37.3398996,-121.8430375,police
37.2158781,-121.8689787,police
37.2512505,-121.8089931,police
37.242244,-121.8279521,police
37.3146396,-121.8720604,police
37.3057906,-122.015713,police
37.3210143,-121.9085099,police
37.3107061,-121.9194301,police
37.3125405,-121.8702085,police
37.3621976,-121.8347213,police
37.2515015,-121.9082072,police
37.3542346,-121.8050998,police
37.3305423,-121.8849298,police
37.3580013,-121.8318615,police
37.3556862,-121.899036,police
37.3542346,-121.8050998,police
37.330065,-121.9748304,police
37.2723788,-121.9368377,police
37.2784633,-121.8691093,police
37.3590907,-121.8416946,police
37.3122444,-122.0323871,police
37.4028853,-121.9306677,police
37.3460381,-121.8442206,police
37.3756371,-121.8506862,police
37.3732349,-121.918408,police
37.4077216,-121.9386169,police
37.3416194,-121.8624858,police
37.3567537,-121.8627014,police
37.30366310000001,-121.8547318,police
37.3729053,-121.8572528,police
37.3502285,-121.8608125,police
37.345389,-121.8397793,police
37.37307759999999,-121.8935269,police
37.2944165,-121.9317626,police
37.3354705,-121.8920764,police
37.3333489,-121.864795,police
37.3015517,-121.9498768,police
37.3700908,-121.8428454,police
37.3113628,-121.8064751,police
37.3384,-121.8942349,police
37.31913170000001,-121.7947759,police
37.3513058,-121.8541292,police
37.2660524,-121.8310131,police
37.2378168,-121.7718054,police
37.27006009999999,-121.8487105,police
37.2366627,-121.7936185,police
37.355172,-121.887699,police
37.2341267,-121.9697146,police
37.2337621,-121.8001472,police
37.3398236,-121.8431484,police
37.3216221,-121.91376,police
37.3304972,-121.926965,police
37.2872904,-121.882523,police
37.2711856,-121.8685568,police
37.2711856,-121.8685568,police
37.3277245,-121.9321371,police
37.3413058,-121.9229667,police
37.3009062,-121.9817194,police
37.3256289,-121.8139115,police
37.3036065,-121.8610849,police
37.2918144,-121.9942394,police
37.3713195,-121.9166775,police
37.3708758,-121.9156123,police
37.3237929,-121.9370427,police
37.2488947,-121.8794573,police
37.3237929,-121.9370427,police
37.2660524,-121.8310131,police
37.3187271,-121.8224334,police
37.33874,-121.8852525,police
37.3192672,-121.8865444,police
37.3261525,-121.908862,police
37.3159136,-121.8433195,police
37.336991,-121.892791,police
37.3550086,-121.8877641,police
37.3329553,-121.8676634,police
37.3894783,-121.8774582,police
37.3459847,-121.8340251,police
37.3380821,-121.8412679,police
37.4164088,-121.8631996,police
37.3371625,-121.89333,police
37.3116004,-121.9175151,police
37.3142515,-121.7891641,police
37.3526781,-121.8115612,police
37.2638637,-121.943145,police
37.3548833,-121.9002469,police
37.3451867,-121.8716238,police
37.3619831,-121.8914633,police
37.3323427,-121.8537043,police
37.3212705,-121.7957755,police
37.2942894,-121.8463199,police
37.3688103,-121.9073853,police
37.33874,-121.8852525,police
37.42555600000001,-121.9737983,police
37.3470589,-121.8327162,police
37.3410746,-121.907839,police
37.3610174,-121.8379918,police
37.3017885,-121.8266303,police
37.3700908,-121.8428454,police
37.3172149,-121.9715072,police
37.3408412,-121.8631045,police
37.3417048,-121.8609355,police
37.2852932,-121.81915,police
37.3462523,-121.9152329,police
37.30548539999999,-121.8514609,police
37.2662828,-121.9410389,police
37.3575217,-121.8991983,police
37.2731506,-121.83764,police
37.3189453,-121.802529,police
37.3172149,-121.9715072,police
37.3592885,-121.8909941,police
37.3150795,-121.8365373,police
37.33874,-121.8852525,police
37.3013687,-121.9257929,police
37.2769931,-121.8420742,police
37.2176751,-121.8628155,police
37.3374624,-121.8960915,police
37.2326405,-121.772158,police
37.2808535,-121.9141734,police
37.3296299,-121.8579831,police
37.3293716,-121.8906066,police
37.4146936,-121.8791785,police
37.316339,-121.7751723,police
37.324645,-121.8477962,police
37.2937776,-121.847977,police
37.41596,-121.8750992,police
37.3360092,-121.8775441,police
37.345654,-121.8706407,police
37.2977498,-121.8375497,police
37.2547696,-121.882022,police
37.3417249,-121.8403047,police
37.2383761,-121.8509518,police
37.3657253,-121.8276758,police
37.3509517,-121.8363796,police
37.3950951,-121.9166227,police
37.3166915,-121.9144622,police
37.278726,-121.8431425,police
37.3827627,-121.8911928,police
37.3490811,-121.807862,police
37.2769705,-121.9284208,police
37.3605449,-121.8577065,police
37.3398996,-121.8430375,police
37.2780412,-121.8799221,police
37.3848813,-121.8903501,police
37.3441132,-121.8363005,police
37.2577643,-121.875982,police
37.3057018,-122.0146898,police
37.3162023,-121.880196,police
37.259021,-121.8761074,police
37.3983325,-121.8624098,police
37.3513058,-121.8541292,police
37.33874,-121.8852525,police
37.3222236,-121.8730028,police
37.3013687,-121.9257929,police
37.3828549,-121.8962147,police
37.3421752,-121.8391749,police
37.2681595,-121.8412839,police
37.2977498,-121.8375497,police
37.3516754,-121.8150886,police
37.3713195,-121.9166775,police
37.3559629,-121.8637808,police
37.352911,-121.8555667,police
37.3137745,-121.8652628,police
37.3212705,-121.7957755,police
37.33874,-121.8852525,police
37.3431507,-121.880188,police
,,police
37.2966014,-121.8483364,police
37.4033469,-121.8715757,police
37.3555889,-121.8406136,police
37.3398236,-121.8431484,police
37.2502065,-121.8204174,police
37.2502065,-121.8204174,police
37.2966562,-121.9866591,police
37.2416554,-121.9226807,police
37.2515015,-121.9082072,police
37.2416554,-121.9226807,police
37.3172823,-121.9500478,police
37.3102422,-122.0156876,police
37.31991010000001,-121.8655611,police
37.2964811,-121.9221888,police
37.3590253,-121.8793791,police
37.4126809,-121.8630369,police
37.3070424,-121.8108472,police
37.3873012,-121.8596258,police
37.2383571,-121.8013392,police
37.2903901,-121.8468032,police
37.3382046,-121.8906219,police
37.2885959,-121.8437738,police
37.4010784,-121.9028495,police
37.2497437,-121.8534465,police
37.4069575,-121.887665,police
37.2779184,-121.8804208,police
37.4041099,-121.8978084,police
37.3687947,-121.8490564,police
37.2534734,-121.8754995,police
37.3348426,-121.8881228,police
37.3590771,-121.8485307,police
37.3619831,-121.8914633,police
37.3035534,-121.9660547,police
37.3988071,-121.9320562,police
37.3146396,-121.8720604,police
37.2622965,-121.9368135,police
37.3203724,-121.8289935,police
37.3654714,-121.8046211,police
37.2712302,-121.8811444,police
37.33874,-121.8852525,police
37.3346227,-121.8938592,police
37.3797853,-121.8674895,police
37.3669828,-121.9002972,police
37.3708758,-121.9156123,police
37.2994525,-121.8454907,police
37.3332718,-121.8494203,police
37.3323427,-121.8537043,police
37.2433104,-121.8491802,police
37.3692137,-121.8659786,police
37.3440503,-121.8648665,police
37.3600596,-121.8576617,police
37.2697355,-121.9095107,police
37.3229926,-121.8832071,police
37.2814581,-121.9311248,police
37.3323427,-121.8537043,police
37.3792692,-121.8294595,police
37.3751135,-121.8356205,police
37.3008243,-121.9859182,police
37.4159199,-121.8564312,police
37.3555085,-121.8021383,police
37.3167434,-121.8860009,police
37.3678836,-121.8914133,police
37.2675124,-121.821825,police
37.3425176,-121.8360999,police
37.3150795,-121.8365373,police
37.3358257,-121.8860366,police
37.3330685,-121.8839861,police
37.2589649,-121.8073021,police
37.33874,-121.8852525,police
37.3980124,-121.9129079,police
37.3157711,-121.8156611,police
37.4099107,-121.936404,police
37.2659219,-121.856802,police
37.2500864,-121.7870439,police
37.2621988,-121.8135486,police
37.3256289,-121.8139115,police
37.3542814,-121.8219237,police
37.35290200000001,-121.8415171,police
37.3256289,-121.8139115,police
37.3250724,-121.87946,police
37.3201809,-121.8977054,police
37.3585818,-121.8436056,police
37.3412729,-121.8403212,police
37.37090269999999,-121.8632157,police
37.3221223,-121.9059465,police
37.318796,-121.8160978,police
37.33874,-121.8852525,police
37.2505086,-121.7863014,police
37.3601986,-121.8577925,police
37.2847073,-121.9944683,police
37.3075902,-121.8471197,police
37.33874,-121.8852525,police
37.3464663,-121.8813959,police
37.34813949999999,-121.868866,police
37.3511291,-121.8676959,police
37.3221223,-121.9059465,police
37.3991895,-121.9027322,police
37.3137745,-121.8652628,police
37.3069539,-121.7875085,police
37.2772305,-121.8338352,police
37.2785914,-121.8163713,police
37.3797726,-121.8672325,police
37.3172929,-121.9238234,police
37.2570076,-121.875907,police
37.4029967,-121.9326415,police
37.35290200000001,-121.8415171,police
37.35290200000001,-121.8415171,police
37.334593,-121.8914201,police
37.3172244,-121.9216628,police
37.31087720000001,-121.949482,police
37.3561899,-121.8191132,police
37.3335903,-121.8743866,police
37.3233683,-121.8991956,police
37.3416846,-121.8558845,police
37.3118978,-121.8460703,police
37.3398996,-121.8430375,police
37.3314572,-121.9254096,police
37.3519403,-121.8698822,police
37.3038887,-121.9136439,police
37.3186418,-121.7975988,police
37.3330685,-121.8839861,police
37.2577643,-121.875982,police
37.3036065,-121.8610849,police
37.370378,-121.8420838,police
37.3376842,-121.8859744,police
37.2577643,-121.875982,police
37.3161354,-121.9497732,police
37.3201685,-121.9725563,police
37.2619309,-121.9211102,police
37.3801995,-121.8280774,police
37.37680659999999,-121.8659465,police
37.33874,-121.8852525,police
37.3213315,-121.9112572,police
37.2570044,-121.8507954,police
37.3258263,-121.8774145,police
37.3094937,-121.8484682,police
37.3275006,-121.8821673,police
37.3667757,-121.8264857,police
37.3398236,-121.8431484,police
37.3317161,-121.9303636,police
37.33874,-121.8852525,police
37.3049967,-121.8985506,police
37.3280969,-121.8817159,police
37.3708758,-121.9156123,police
37.3156279,-121.8280964,police
37.3248031,-121.8678171,police
37.3353116,-121.8871071,police
37.2685932,-121.9352088,police
37.29564870000001,-121.834288,police
37.3533897,-121.9036205,police
37.3271742,-121.8883473,police
37.3161576,-121.8566522,police
37.2744344,-121.8625047,police
37.3398236,-121.8431484,police
37.3188957,-121.8644134,police
37.3187271,-121.8224334,police
37.3389393,-121.8634173,police
37.3044767,-121.8519822,police
37.314059,-121.8080517,police
37.3708758,-121.9156123,police
37.3290919,-121.9200621,police
37.2606994,-121.8474531,police
37.2827579,-121.8826437,police
37.3509579,-121.8266793,police
37.3181705,-121.9107459,police
37.325668,-121.865675,police
37.4002026,-121.9198276,police
37.3300442,-121.8770425,police
37.2784396,-121.8784084,police
37.3412729,-121.8403212,police
37.325842,-121.830597,police
37.3981423,-121.920827,police
37.3314285,-121.8523145,police
37.2981631,-121.9496088,police
37.3600997,-121.9082719,police
37.2780412,-121.8799221,police
37.3256289,-121.8139115,police
37.3429598,-121.9262681,police
37.325668,-121.865675,police
37.3189193,-121.8764158,police
37.4118287,-121.8884897,police
37.3445252,-121.8086509,police
37.2031558,-121.8401135,police
37.3027609,-121.8731385,police
37.3731208,-121.8074666,police
37.3690772,-121.830518,police
37.3515654,-121.8063729,police
37.304379,-121.9660669,police
37.3371625,-121.89333,police
37.3036065,-121.8610849,police
37.3870761,-121.9274447,police
37.3216695,-121.9318079,police
37.343723,-121.8376462,police
37.35840460000001,-121.8429618,police
37.3702414,-121.8429942,police
37.323568,-121.9114089,police
37.3389393,-121.8634173,police
37.3708758,-121.9156123,police
37.3208103,-121.9698183,police
37.33874,-121.8852525,police
37.33874,-121.8852525,police
37.2744479,-121.8689744,police
37.323568,-121.9114089,police
37.39681330000001,-121.8717307,police
37.3810819,-121.8263559,police
37.3783809,-121.8741099,police
37.230016,-121.8187332,police
37.3154456,-121.8780236,police
37.3256289,-121.8139115,police
37.2745817,-121.8734686,police
37.3479281,-121.8452908,police
37.3297192,-121.8152292,police
37.2750289,-121.8399732,police
37.24016,-121.9037618,police
37.3806824,-121.8273607,police
37.3601892,-121.8890938,police
37.3481101,-121.8017253,police
37.3142487,-121.81816,police
37.2302373,-121.8305249,police
37.3713195,-121.9166775,police
37.3233014,-121.9458487,police
37.2513332,-121.8251039,police
37.3120333,-121.874696,police
37.3913166,-121.8653118,police
37.3224071,-122.0033936,police
37.3700908,-121.8428454,police
37.3700908,-121.8428454,police
37.4222498,-121.9641601,police
37.2944441,-121.913615,police
37.3518562,-121.8546433,police
37.3700908,-121.8428454,police
37.3700908,-121.8428454,police
37.261294,-121.864025,police
37.3614797,-121.8333057,police
37.3337054,-121.8318461,police
37.3036065,-121.8610849,police
37.3150795,-121.8365373,police
37.3279063,-121.835847,police
37.2535072,-121.9020586,police
37.3456799,-121.8890354,police
37.3412853,-121.7929928,police
37.3189193,-121.8764158,police
37.3650099,-121.9119513,police
37.3193591,-121.8752592,police
37.3181705,-121.9107459,police
37.3042087,-121.9104961,police
37.3738927,-121.8730823,police
36.6002378,-121.8946761,police
37.2515015,-121.9082072,police
37.3470589,-121.8327162,police
37.2836602,-121.8358911,police
37.3181705,-121.9107459,police
37.2010171,-121.7364734,police
37.2794588,-121.8199023,police
37.3838154,-121.8423263,police
37.2433193,-121.7996494,police
37.2755216,-121.8392952,police
37.2371947,-121.8032175,police
37.3142646,-121.8269057,police
37.3619831,-121.8914633,police
37.27801609999999,-121.813272,police
37.3205092,-121.9497779,police
37.2664053,-121.8680233,police
37.3751135,-121.8356205,police
37.3097332,-121.8021306,police
37.3547478,-121.8122387,police
37.3622623,-121.8354114,police
37.3086718,-121.8157577,police
37.3495358,-121.8578164,police
37.3232985,-121.9534738,police
37.2506484,-121.7967542,police
37.3479326,-121.9223352,police
37.3854829,-121.8733181,police
37.3674425,-121.8384099,police
37.3046704,-121.9721435,police
37.2772305,-121.8338352,police
37.408456,-121.8833778,police
37.3376842,-121.8859744,police
37.2724914,-121.8289094,police
37.3415998,-121.8972709,police
37.2662777,-121.8310301,police
37.3561899,-121.8191132,police
37.3347328,-121.8866633,police
37.316763,-121.8738852,police
37.3708758,-121.9156123,police
37.3313373,-121.8406849,police
37.3045298,-121.8298827,police
37.30325819999999,-121.8203324,police
37.32294230000001,-122.0008596,police
37.35840460000001,-121.8429618,police
37.41596,-121.8750992,police
37.3314372,-121.8554503,police
37.4038766,-121.9028076,police
37.3281793,-121.9040072,police
37.3379865,-121.8377727,police
37.3326476,-121.8536595,police
37.41524520000001,-121.9573161,police
37.3800191,-121.8785189,police
37.3056981,-121.8895133,police
37.3231212,-121.9505189,police
37.3873012,-121.8596258,police
37.3180296,-121.7982708,police
37.3015528,-121.9555989,police
37.262077,-121.8801148,police
37.3124606,-121.9039838,police
37.3665857,-121.8092848,police
37.3256289,-121.8139115,police
37.3539397,-121.822478,police
37.29365730000001,-122.0149713,police
37.4106536,-121.9467764,police
37.4038766,-121.9028076,police
37.3201809,-121.8977054,police
37.28347,-121.8512157,police
37.3580112,-121.8607201,police
37.2875638,-121.8447633,police
37.362707,-121.875646,police
37.2692258,-121.8890119,police
37.2744911,-121.8303308,police
37.3187271,-121.8224334,police
37.3311101,-121.8128426,police
37.35316280000001,-121.8471863,police
37.3223091,-121.8258528,police
37.2696826,-121.9044127,police
37.3371651,-121.8933318,police
37.3320649,-121.873202,police
37.2486359,-121.8818322,police
37.4041099,-121.8978084,police
37.33874,-121.8852525,police
37.2534734,-121.8754995,police
37.3639509,-121.829839,police
37.3679569,-121.880655,police
37.2613752,-121.9211332,police
37.2658386,-121.9116419,police
37.340943,-121.8961466,police
37.3159136,-121.8433195,police
37.3882654,-121.8619666,police
37.3229459,-121.9118883,police
37.2497124,-121.7923794,police
37.2534734,-121.8754995,police
37.32572,-121.8655476,police
37.33874,-121.8852525,police
37.2331006,-121.9035136,police
37.274633,-121.854568,police
37.3128233,-121.8791048,police
37.2341267,-121.9697146,police
37.3191,-121.876028,police
37.3143782,-121.9726107,police
37.3629184,-121.8868182,police
37.2467875,-121.8853113,police
37.3451888,-121.8101334,police
37.3675549,-121.8465983,police
37.2828782,-121.8823839,police
37.3036065,-121.8610849,police
37.2957709,-121.9529994,police
37.4179472,-121.7801219,police
37.3049508,-121.849543,police
37.3191,-121.876028,police
37.259021,-121.8761074,police
37.3036853,-121.884284,police
37.3233014,-121.9458487,police
37.3135402,-121.9765057,police
37.2893227,-121.8813394,police
37.3039736,-121.8420948,police
37.3036065,-121.8610849,police
37.2602201,-121.8102612,police
37.34475860000001,-121.8341565,police
37.3286268,-121.8763296,police
37.4078221,-121.9375234,police
37.3370091,-121.9435584,police
37.3764932,-121.9143727,police
37.3561899,-121.8191132,police
37.33351,-121.9099625,police
37.2944165,-121.9317626,police
37.3651956,-121.8577965,police
37.3635288,-121.8423246,police
37.2836602,-121.8358911,police
37.3247161,-121.9347325,police
37.364537,-121.8582608,police
37.3834998,-121.8950691,police
37.32212010000001,-121.884616,police
37.3227215,-121.8719389,police
37.2924045,-121.8827642,police
37.3287008,-121.8442884,police
37.3376842,-121.8859744,police
37.2884277,-121.9951827,police
37.3235754,-121.9058823,police
37.3060703,-122.0323696,police
37.4072846,-121.9383979,police
37.2839447,-121.8358902,police
37.3465614,-121.8687011,police
37.3266128,-121.8762177,police
37.4068877,-121.8879558,police
37.294441,-121.9140628,police
37.2766412,-121.8511164,police
37.3565306,-121.8189948,police
37.3319272,-121.9345967,police
37.3256289,-121.8139115,police
37.3653672,-121.8709374,police
37.25638319999999,-121.819483,police
37.307616,-121.8291481,police
37.3324636,-121.8849824,police
37.2457872,-121.8303904,police
37.3244836,-121.8438522,police
37.3322936,-121.8935201,police
37.3103676,-121.9296905,police
37.2783233,-121.8322152,police
37.2858672,-121.8222708,police
37.3655735,-121.9076988,police
37.33874,-121.8852525,police
37.3440374,-121.8783226,police
37.3643079,-121.8410625,police
37.3380786,-121.8412649,police
37.2970079,-121.9495529,police
37.3320003,-121.8887596,police
37.3541337,-121.8004816,police
37.2593192,-121.8019877,police
37.3464846,-121.9198143,police
37.3085894,-121.965954,police
37.3496688,-121.812633,police
37.34867970000001,-121.8767277,police
37.3567978,-121.8595417,police
37.3287008,-121.8442884,police
37.2657191,-121.8175168,police
37.312869,-121.913665,police
37.2756007,-121.8778332,police
37.3483204,-121.9060533,police
37.3940582,-121.8656235,police
37.210845,-121.8716975,police
37.2488947,-121.8794573,police
37.2788641,-121.8544601,police
37.2688321,-121.8787944,police
37.33874,-121.8852525,police
37.314613,-121.9546563,police
37.3441604,-121.7989714,police
37.3406929,-121.8853216,police
37.2416554,-121.9226807,police
37.2744479,-121.8689744,police
37.3518742,-121.9226786,police
37.3070424,-121.8108472,police
37.31646620000001,-121.8078524,police
37.262077,-121.8801148,police
37.3260373,-121.8203675,police
37.3220363,-121.9816571,police
37.2731506,-121.83764,police
37.2630119,-121.87682,police
37.33184500000001,-121.9268428,police
37.2782476,-121.8127112,police
37.3703046,-121.8961826,police
37.3621976,-121.8347213,police
37.3000491,-121.8664524,police
37.3565306,-121.8189948,police
37.2851312,-121.835009,police
37.3681662,-121.9046895,police
37.3146396,-121.8720604,police
37.3036065,-121.8610849,police
37.2457941,-121.801163,police
37.403797,-121.8821655,police
37.3319765,-121.8859891,police
37.3196793,-121.9205197,police
37.363003,-121.8605223,police
37.33874,-121.8852525,police
37.3234143,-121.9502059,police
37.3465245,-121.9243725,police
37.3677993,-121.918914,police
37.3036065,-121.8610849,police
37.3607923,-121.8904126,police
37.3167044,-121.8761574,police
37.3033836,-121.8442118,police
37.3398996,-121.8430375,police
37.3245352,-121.8056708,police
37.3366913,-121.8895003,police
37.2479523,-121.8076018,police
37.3873012,-121.8596258,police
37.3509825,-121.8268977,police
37.2554582,-121.8092695,police
37.2257289,-121.867439,police
37.2559343,-121.8237053,police
37.2744344,-121.8625047,police
37.2968205,-121.8314514,police
37.3563984,-121.8591568,police
37.3509579,-121.8266793,police
37.2751177,-121.8790357,police
37.2384453,-121.8424919,police
37.374516,-121.8833642,police
37.33874,-121.8852525,police
37.3330685,-121.8839861,police
37.3816007,-121.8307005,police
37.3270954,-121.8751891,police
37.3462523,-121.9152329,police
37.3780005,-121.8689311,police
37.2613752,-121.9211332,police
37.3094937,-121.8484682,police
37.3464948,-121.802504,police
37.2953026,-121.883478,police
37.2970079,-121.9495529,police
37.3394907,-121.8645571,police
37.3525873,-121.8243465,police
37.3539397,-121.822478,police
37.3137555,-121.8978648,police
37.3882654,-121.8619666,police
37.310111,-122.0178071,police
37.3019221,-121.9136215,police
37.3041063,-121.9499274,police
37.3172244,-121.9216628,police
37.2673143,-121.920533,police
37.3477868,-121.8586405,police
37.2782476,-121.8127112,police
37.3292005,-121.9010582,police
37.311152,-121.8958428,police
37.2513607,-121.8207249,police
37.3746756,-121.8720604,police
37.2753162,-121.924449,police
37.1604825,-121.6866173,police
37.2966994,-121.870329,police
37.3319118,-121.901261,police
37.2702201,-121.9255066,police
37.349528,-121.8578106,police
37.3802483,-121.8477607,police
37.3277567,-121.9256245,police
37.3201809,-121.8977054,police
37.3187939,-121.8160587,police
37.32071,-121.815083,police
37.3653741,-121.8498178,police
37.3093703,-121.906728,police
37.3082995,-121.9006953,police
37.3185748,-121.8797844,police
37.3652167,-121.9170004,police
37.2816357,-121.8391213,police
37.3546761,-121.8040023,police
37.3597732,-121.8379068,police
37.3279063,-121.835847,police
37.3509579,-121.8266793,police
37.2761957,-121.8419236,police
37.3068637,-121.9304832,police
37.2468005,-121.8038797,police
37.3487553,-121.8641818,police
37.3001286,-121.8665797,police
37.2483727,-121.8030736,police
37.3068637,-121.9304832,police
37.3075902,-121.8471197,police
37.3168936,-121.8011617,police
37.345089,-121.827431,police
37.3118597,-121.9501816,police
37.3001286,-121.8665797,police
37.2704695,-121.9879082,police
37.3584406,-121.8434666,police
37.367612,-121.9023254,police
37.31087720000001,-121.949482,police
37.2505453,-121.841448,police
37.3918118,-121.8897353,police
37.3153525,-121.8979808,police
37.3147449,-121.8791107,police
37.2793761,-121.8340166,police
37.3490913,-121.9001308,police
37.3232129,-121.9176547,police
37.3159466,-121.9760342,police
37.3537444,-121.8286416,police
37.332674,-121.8124877,police
37.2563655,-121.8211156,police
37.3484368,-121.8954647,police
37.2484486,-121.8174736,police
37.3353009,-121.886792,police
37.35840460000001,-121.8429618,police
37.3664868,-121.8346088,police
37.3702414,-121.8429942,police
37.3518562,-121.8546433,police
37.3068948,-121.8442402,police
37.3001745,-121.8401129,police
37.2743432,-121.8603926,police
37.3788341,-121.8300879,police
37.3679524,-121.8373109,police
37.3539397,-121.822478,police
37.3482373,-121.8963872,police
37.3423092,-121.8641403,police
37.3611578,-121.83812,police
37.3234143,-121.9502059,police
37.3732349,-121.918408,police
37.3658007,-121.8280016,police
37.3452177,-121.929781,police
37.2577643,-121.875982,police
37.314332,-121.9768941,police
37.361856,-121.8278593,police
37.2371744,-121.7979479,police
37.3691347,-121.8053608,police
37.2673856,-121.8219899,police
37.3183997,-121.9856874,police
37.3223091,-121.8258528,police
37.3445992,-121.8367955,police
37.30548539999999,-121.8514609,police
37.3622623,-121.8354114,police
37.3324636,-121.8849824,police
37.3797853,-121.8674895,police
37.3303717,-121.8847913,police
37.3322936,-121.8935201,police
37.334544,-121.8991387,police
37.2500107,-121.8684881,police
37.2155825,-121.8768683,police
37.3428827,-121.8758675,police
37.3528342,-121.8547252,police
37.2509053,-121.9504076,police
37.318438,-121.8234712,police
37.35163319999999,-121.894901,police
37.4189694,-121.9491206,police
37.3084794,-121.9010903,police
37.2900807,-121.8344025,police
37.3441393,-121.9107339,police
37.3724393,-121.8450326,police
37.2991421,-121.8459401,police
37.2900807,-121.8344025,police
37.363019,-121.833858,police
37.2981631,-121.9496088,police
37.313985,-121.9005089,police
37.2755824,-121.8771465,police
37.3289282,-121.8860704,police
37.2742204,-121.805267,police
37.2923401,-121.8801827,police
37.388367,-121.838967,police
37.3071661,-121.8109803,police
37.3990096,-121.9220136,police
37.3107057,-121.9223249,police
37.3025443,-121.9063727,police
37.33156719999999,-121.8871667,police
37.3289282,-121.8860704,police
37.3690772,-121.830518,police
37.3661252,-121.8374356,police
37.3661252,-121.8374356,police
37.3229392,-122.0029853,police
37.2486359,-121.8818322,police
37.3083836,-121.9678931,police
37.2393288,-121.8861186,police
37.2724087,-121.9353544,police
37.3179805,-121.9357673,police
37.3661252,-121.8374356,police
37.247819,-121.8298783,police
37.3604527,-121.8609036,police
37.3588375,-121.8563053,police
37.3564127,-121.8970343,police
37.3150795,-121.8365373,police
37.3589205,-121.8292281,police
37.3589205,-121.8292281,police
37.3246398,-121.8762526,police
37.2755824,-121.8771465,police
37.3303277,-121.8442293,police
37.3490811,-121.807862,police
37.3361943,-121.8960466,police
37.2717312,-121.8140724,police
37.2225241,-121.8303322,police
37.3981423,-121.920827,police
37.3158903,-121.9758611,police
37.32887789999999,-121.8595066,police
37.3556917,-121.843815,police
